id,per_square_meter_price
COL_351088,358193.58854303946
COL_351213,41097.69427594253
COL_351274,32858.01534736876
COL_351380,21722.008934857397
COL_351688,41486.006703105064
COL_351715,22266.0546421647
COL_351762,49349.712571311306
COL_351901,44190.38573724871
COL_352368,135223.02662899956
COL_352392,47735.81762306641
COL_352397,61353.716451969296
COL_352422,109486.79893258229
COL_352637,35079.57013238909
COL_352991,36554.17049486574
COL_353024,46559.51043017063
COL_353028,40542.10285572708
COL_353059,33048.02876133529
COL_353225,50031.16683787218
COL_353243,21909.7645435657
COL_353323,33879.51632457506
COL_353376,39435.35926240623
COL_353452,42357.77789489479
COL_353740,37650.744634961455
COL_353741,28201.802202646417
COL_353798,44812.048443462285
COL_353848,47478.221057183895
COL_353860,43633.430605983325
COL_354005,48476.827104849646
COL_354013,60463.09673713483
COL_354017,23857.570792558992
COL_354058,83767.60173535718
COL_354370,51698.23420862612
COL_354379,47875.043964134755
COL_354384,21236.476134324133
COL_354401,52885.29847055524
COL_354414,48574.718541811926
COL_354422,40455.839303836
COL_354535,44086.996479733665
COL_354630,46753.70580007006
COL_354696,40400.00733537332
COL_354775,45874.7053542615
COL_354795,84404.82295605898
COL_355174,45710.915342518354
COL_355178,30600.174988483963
COL_355241,42730.335313396674
COL_355242,42730.335313396674
COL_355332,48392.3149300033
COL_355356,42778.59504818374
COL_355412,58586.80986628501
COL_355457,26280.573229862588
COL_355532,33898.87571324294
COL_355579,90004.9194012794
COL_355627,41629.12485603612
COL_355640,99732.76057635726
COL_355642,40159.45522897471
COL_355643,42104.30321874887
COL_355644,45260.21125014807
COL_355702,68832.6153160048
COL_355851,26412.363478033643
COL_355942,45705.784349490204
COL_355991,44826.192759022604
COL_356015,37002.250492745196
COL_356199,78332.42232155577
COL_356201,51314.7806563546
COL_356441,405502.91933176306
COL_356469,37806.14706460703
COL_356497,47704.68557802334
COL_356528,79586.49256479695
COL_356531,33825.96753947499
COL_356616,35186.719814622185
COL_356638,26544.31966668723
COL_356826,19385.916492296754
COL_356832,43258.31027223191
COL_356954,37210.30604669411
COL_356964,23541.085819048483
COL_356974,29646.710997701866
COL_356984,20334.98165459254
COL_356999,40599.51692619613
COL_357040,62288.60473586823
COL_357043,41527.98624443025
COL_357044,27375.670833156615
COL_357159,48137.65146976016
COL_357177,48672.90249736016
COL_357179,50539.261119845665
COL_357180,50539.261119845665
COL_357214,39056.24068429967
COL_357243,46905.020822011254
COL_357294,266998.55255477334
COL_357296,49137.59380873835
COL_357328,29492.359688367287
COL_357329,29492.359688367287
COL_357331,29492.359688367287
COL_357591,39587.34556195086
COL_357674,44218.66061711288
COL_357819,39501.03996902898
COL_357939,45548.68909992658
COL_357974,46357.364042908746
COL_358084,53671.359169771786
COL_358132,36582.87560121458
COL_358232,22476.069823684564
COL_358276,35023.2022113085
COL_358345,59392.23693105366
COL_358346,90981.87445805865
COL_358399,186627.38945169473
COL_358409,45754.08136229265
COL_358650,41217.342444155955
COL_358680,25211.9515051257
COL_358681,25211.9515051257
COL_358684,47708.78911178243
COL_358785,31241.166380716695
COL_358809,45933.34691871695
COL_358838,44676.84319155755
COL_358860,40760.577795463934
COL_358903,36579.851193258655
COL_358918,36824.24107278735
COL_358919,33313.522344777
COL_359017,106690.14559942333
COL_359184,57265.0558755759
COL_359231,40764.59324075764
COL_359287,75160.18933929155
COL_359445,29727.653578407393
COL_359491,42183.742457089385
COL_359659,54040.50999010527
COL_359709,39390.924173679785
COL_359737,50528.208845114845
COL_359790,44384.11987193169
COL_359919,41903.52631212366
COL_359952,41808.739321736844
COL_359998,39415.83093683556
COL_360122,60340.502995790644
COL_360130,44691.94486619837
COL_360208,34535.37179541083
COL_360271,41231.86334033222
COL_360276,52785.809153152106
COL_360277,90120.32293026231
COL_360356,38497.609530836424
COL_360445,53726.28471185561
COL_360564,39770.01184494115
COL_360668,30826.505953342927
COL_360703,39938.20178727793
COL_360822,39191.95662356155
COL_361154,37235.32410499607
COL_361255,157727.4302794604
COL_361394,49870.564218945896
COL_361459,37962.10419991503
COL_361605,36725.27166960612
COL_361689,34491.5052076782
COL_361827,36094.62527284078
COL_361842,52955.10403635705
COL_361905,136572.778006552
COL_361973,172532.64974903764
COL_362013,118730.27765014522
COL_362046,29795.708188374232
COL_362150,52961.03751281944
COL_362151,37493.85138407347
COL_362152,43500.196007695675
COL_362153,38786.27300809786
COL_362154,33686.534941393154
COL_362229,45801.93846287868
COL_362246,106878.91082825107
COL_362248,167135.79587430143
COL_362262,38786.27300809786
COL_362294,355055.54788994003
COL_362348,39065.67439475439
COL_362497,47211.14501413815
COL_362498,57530.321506672386
COL_362499,34313.38847984649
COL_362500,47037.607466783375
COL_362501,41189.691899109945
COL_362502,26159.513744599575
COL_362503,23248.698123149057
COL_362504,44068.03181731523
COL_362505,35376.7866417689
COL_362506,44194.25891107645
COL_362507,37805.67121438106
COL_362508,44841.90604572567
COL_362583,45712.25247022618
COL_362707,30327.298232165635
COL_362717,27565.733697897693
COL_362999,35403.15881118814
COL_363073,30955.11522673392
COL_363180,44202.231703975915
COL_363332,23594.563442616116
COL_363375,27478.755352876942
COL_363376,48719.32816268277
COL_363408,45065.82044417176
COL_363479,45180.89881422608
COL_363480,62210.12967838942
COL_363826,44406.45937770135
COL_363911,43286.91522046389
COL_364047,64445.00783005052
COL_364051,29849.015541906992
COL_364053,41034.78898144759
COL_364201,34396.87537122549
COL_364302,47263.07991555802
COL_364411,46759.17715159015
COL_364507,39990.48796373126
COL_364716,92620.5584549134
COL_364810,6273.981838045316
COL_364830,71803.61344440067
COL_364885,39415.065555381254
COL_364889,20707.811046666193
COL_364994,53570.4903299525
COL_365066,38512.11341138108
COL_365439,36995.88794858861
COL_365528,45765.015897419195
COL_365550,48086.73417338743
COL_365615,216848.72597383126
COL_365632,131669.26992807467
COL_365671,5572.067666972817
COL_365899,45794.399887849984
COL_365987,47512.94108898457
COL_366038,55879.05118261982
COL_366048,31239.16735916498
COL_366184,36419.57207836222
COL_366254,121822.50739711545
COL_366349,31336.616696960395
COL_366512,38543.2483135157
COL_366696,45214.69658182726
COL_366865,51702.3140426162
COL_367190,41647.594758490806
COL_367202,84531.89205846778
COL_367213,45014.47260015619
COL_367229,46522.63686642069
COL_367256,92939.06499059458
COL_367288,66764.32931220313
COL_367318,35616.3638765001
COL_367362,27696.134683261855
COL_367381,41578.17142918472
COL_367407,61162.66031607856
COL_367515,41139.578813354696
COL_367614,34354.0251276889
COL_367646,26169.84642014782
COL_367648,38031.16850775619
COL_367807,52274.16936719885
COL_367808,52274.16936719885
COL_367889,54672.223482412635
COL_367998,39864.47042548665
COL_368007,93065.5890300514
COL_368014,94331.6649598106
COL_368023,41269.64005540691
COL_368040,43245.04297818867
COL_368045,78641.67158171657
COL_368104,60300.93424723245
COL_368389,42808.074081088664
COL_368391,35210.91392652961
COL_368397,43047.34073110751
COL_368411,33405.99229748033
COL_368415,58342.56947376243
COL_368444,65519.42263451175
COL_368452,63511.02028593817
COL_368453,39614.23353050245
COL_368606,47750.07249593974
COL_368697,40044.00642618992
COL_368754,59600.7029231591
COL_368783,31714.23997332179
COL_368824,29182.74564653575
COL_368829,37088.74822752942
COL_369107,43923.23734521018
COL_369112,31253.456277464622
COL_369173,54148.106766239725
COL_369210,30882.861699441033
COL_369256,65781.211186306
COL_369278,34838.464196872534
COL_369313,48616.801620451006
COL_369325,55748.80640907745
COL_369342,39903.5065198492
COL_369376,42195.21294472382
COL_369391,67395.80189586667
COL_369476,47177.39836912802
COL_369546,30025.3659138362
COL_369589,49441.20769841983
COL_369645,39235.61468185013
COL_369668,34327.25145854768
COL_369718,46245.54285063438
COL_369721,73575.27327070107
COL_369751,43290.682529301324
COL_369882,32502.785961840826
COL_369926,40975.50751358517
COL_370048,41715.205977969395
COL_370103,49391.861171059776
COL_370147,39425.57968319639
COL_370197,140841.1759389487
COL_370225,44123.2069154015
COL_370443,46950.756431725036
COL_370450,39277.65895370943
COL_370459,222218.43922630767
COL_370464,41111.171848315025
COL_370662,66012.10834460688
COL_370698,42524.76356580726
COL_370735,62559.36668857658
COL_370805,40414.16579703098
COL_370808,41862.693044512904
COL_370830,46945.05845435206
COL_370924,39293.35570559246
COL_371007,34343.61785645871
COL_371017,39877.47538734845
COL_371052,42971.62897801526
COL_371053,38849.83940993879
COL_371091,26913.118433123724
COL_371132,35924.294482151985
COL_371154,38541.38843184628
COL_371167,31420.0209538725
COL_371424,41729.42637509554
COL_371437,34673.38517099826
COL_371438,22874.177873017357
COL_371439,17903.948404493487
COL_371519,47204.94712807303
COL_371520,62869.955532382824
COL_371524,35627.4851928019
COL_371544,67298.18732560122
COL_371597,248334.78618208342
COL_371613,78618.91637629172
COL_371651,137926.0489246924
COL_371663,133627.48105623364
COL_371669,106243.61569681962
COL_371678,83735.62116903492
COL_371685,42145.59569861016
COL_371692,44826.192759022604
COL_371738,32364.670815437457
COL_371773,55102.539076688285
COL_371787,83893.80431222482
COL_372293,56640.008721863655
COL_372323,27059.339918707472
COL_372367,44356.27856252168
COL_372424,58303.840563957296
COL_372425,51432.813873702406
COL_372443,228755.39502865798
COL_372456,46837.218091008996
COL_372498,32419.683901266417
COL_372559,39424.56942511654
COL_372561,36972.59070860092
COL_372592,52384.060190797834
COL_372593,47236.97079942501
COL_372603,98326.59341632226
COL_372619,42160.49723993624
COL_372713,48892.78553920432
COL_372777,39081.44360835887
COL_372803,47897.63307185746
COL_372841,89793.37760361932
COL_372873,42345.17148467873
COL_372875,44826.64039818861
COL_372902,59204.15968103989
COL_372920,36552.03901126283
COL_372930,529733.4389372895
COL_372932,130125.10167003663
COL_372945,102884.75083696259
COL_372969,44409.87240551972
COL_373027,42981.81368484423
COL_373071,47707.723935059854
COL_373075,35794.16988575735
COL_373101,40394.70061353576
COL_373105,31545.85349205531
COL_373106,31545.85349205531
COL_373107,31545.85349205531
COL_373108,31545.85349205531
COL_373180,33123.102446842815
COL_373195,147585.7338006898
COL_373197,147585.7338006898
COL_373289,65559.04091437263
COL_373291,40052.18207291148
COL_373414,70698.92114507529
COL_373415,67117.17337029793
COL_373441,82411.14670835822
COL_373467,30593.11437913753
COL_373522,34457.73788602335
COL_373627,46059.08593500841
COL_373675,186898.31099074424
COL_373917,62103.7763927999
COL_373938,132017.7915762163
COL_374058,17881.16300316448
COL_374154,130125.10167003663
COL_374182,41671.23045113366
COL_374183,62715.57008760942
COL_374232,38437.948250888236
COL_374272,43344.01047899835
COL_374299,41843.154535933485
COL_374416,33148.84005047884
COL_374494,60467.35117777104
COL_374515,72175.57380435188
COL_374570,90943.66925688041
COL_374858,25600.665787785416
COL_374867,28450.217801567418
COL_374899,66854.23181130421
COL_374955,46351.61387377575
COL_374975,48028.86611107341
COL_374997,30553.853458273028
COL_375026,52680.81685804543
COL_375033,39127.970957783975
COL_375103,35792.76972067406
COL_375118,40050.25827393018
COL_375119,40415.741971362186
COL_375120,38096.45683497483
COL_375121,31401.8581135089
COL_375183,28048.000929098063
COL_375452,67001.76767744831
COL_375463,115504.83880432876
COL_375672,32164.831949202588
COL_375673,27823.831934708043
COL_375716,104408.05437508464
COL_375781,43886.10948050298
COL_375859,33819.051146990365
COL_375888,41251.09073250537
COL_375893,129705.86233370358
COL_375899,40425.413174405985
COL_376021,35594.92828186889
COL_376102,162487.79012906304
COL_376206,52878.62340491309
COL_376211,31466.681889528903
COL_376366,131499.2869457955
COL_376367,131499.2869457955
COL_376368,146156.32527662363
COL_376405,54535.03141990038
COL_376443,220415.07532545857
COL_376475,40413.3007767376
COL_376477,29969.42131101753
COL_376499,163574.44432404736
COL_376500,177058.03768996373
COL_376524,68637.67397347692
COL_376613,34241.79102790358
COL_376661,35242.212059419675
COL_376674,62752.436201935176
COL_376690,47069.79160630921
COL_376712,58011.47704158896
COL_376778,45017.8795802273
COL_376800,33618.496004572546
COL_376801,26038.542166220075
COL_377066,38992.356042669315
COL_377074,38592.4129191528
COL_377093,47129.93828774501
COL_377113,35473.3542950152
COL_377118,33681.44326870725
COL_377131,34701.43565676135
COL_377356,27200.63033292074
COL_377543,45765.99343720368
COL_377546,76462.75391065949
COL_377548,43729.77976308369
COL_377689,177058.03768996373
COL_377713,51598.68452250784
COL_377714,51598.68452250784
COL_377715,48280.603350581434
COL_377731,31962.310070627325
COL_377732,167112.2618745362
COL_377910,42529.77920221228
COL_377931,52028.44131140228
COL_377977,36101.92116489621
COL_378088,44346.105319271526
COL_378144,37788.203571492195
COL_378155,32592.50165214899
COL_378170,60183.2182688144
COL_378178,51614.28933600309
COL_378194,36725.27166960612
COL_378195,96551.04261511948
COL_378227,31294.9968227961
COL_378236,48566.111794976845
COL_378342,82734.2236284784
COL_378364,55710.9307659868
COL_378406,53593.075501485204
COL_378444,52435.31430629361
COL_378460,36734.445511443744
COL_378506,72477.52463612975
COL_378544,37438.80461017439
COL_378740,56023.87682501743
COL_378743,36524.82639482649
COL_378846,54944.47464613142
COL_378872,34355.81634556415
COL_378873,208689.47510026852
COL_378880,47361.94669788026
COL_378885,59221.80042893254
COL_378904,36163.46312403537
COL_378971,40901.91963519297
COL_378972,40901.91963519297
COL_379131,43964.139999929015
COL_379199,58714.7995431171
COL_379283,34112.260613134065
COL_379294,38722.75007889781
COL_379338,42317.38950371736
COL_379341,107250.34776180927
COL_379374,310732.11414699344
COL_379401,55896.787356939014
COL_379549,36502.93240046461
COL_379551,33889.10452345653
COL_379552,34420.18140089624
COL_379553,29410.16347488579
COL_379554,32218.84171052444
COL_379555,30859.07236056534
COL_379572,128193.67787472157
COL_379670,33470.92113693961
COL_379673,43857.6083250782
COL_379680,74341.76300665078
COL_379744,30322.227186539392
COL_379766,34300.952478238374
COL_379823,36947.72667674609
COL_379827,37266.4486341813
COL_379833,51748.91954394748
COL_379915,26975.696606835983
COL_380084,47225.42325918665
COL_380212,50975.50353796987
COL_380276,67757.06332350284
COL_380379,55198.406819555064
COL_380404,46081.13959163939
COL_380433,42756.223484567905
COL_380581,37592.560118671376
COL_380583,23789.391749447692
COL_380584,53984.78611486926
COL_380676,73429.3735406923
COL_380727,130125.10167003663
COL_380729,31071.97527565175
COL_380779,31819.958084825386
COL_380849,41537.25050054404
COL_380889,29724.317479677793
COL_380920,27093.0811123143
COL_380981,26896.623188579673
COL_381005,56861.584893116575
COL_381044,38629.31117869391
COL_381093,34169.98713436482
COL_381129,49485.73648270426
COL_381130,74081.038656436
COL_381131,64534.05064941106
COL_381133,63721.8706083715
COL_381134,50208.3538074784
COL_381135,64411.87046600537
COL_381189,42078.482253753355
COL_381190,42171.63906382212
COL_381202,16601.41172608423
COL_381203,36288.1910643191
COL_381204,30411.76519128958
COL_381231,32014.447267537933
COL_381295,32819.708455305976
COL_381296,33349.94742066649
COL_381371,40032.9427375446
COL_381445,41698.19952081901
COL_381470,38590.32022946785
COL_381567,73026.29932314192
COL_381672,46249.281688405834
COL_381741,39878.56574212816
COL_381885,37200.10356031134
COL_381909,40875.05463201265
COL_382242,54884.593814265085
COL_382342,69017.23693361004
COL_382345,74809.94190267578
COL_382539,36483.6996598828
COL_382709,39345.08682849593
COL_382788,45122.47524338614
COL_382792,90451.50807382673
COL_382995,36938.19413857602
COL_383020,47218.76877959979
COL_383043,40173.47187348212
COL_383046,36480.78187848
COL_383264,173379.91512492788
COL_383272,44650.13298502555
COL_383299,41068.8151594206
COL_383308,42141.7895223559
COL_383393,55760.31212095965
COL_383454,59627.249127150135
COL_383480,52849.92745452556
COL_383482,33721.17731195518
COL_383558,68442.94955808436
COL_383684,73652.70491147273
COL_383726,27380.33244866345
COL_383773,32916.546826077894
COL_383810,19385.916492296754
COL_383855,49615.562775909784
COL_383866,40619.07561328205
COL_383966,36768.70842573131
COL_383981,34060.75896394505
COL_384006,47171.008208930965
COL_384016,48715.65622151249
COL_384022,42283.94257489807
COL_384106,81641.52183020108
COL_384116,173117.59332557587
COL_384222,228705.56896727163
COL_384231,37481.231911151815
COL_384295,52395.084477287775
COL_384325,62595.04850843124
COL_384362,76297.88788774855
COL_384398,41054.96636835363
COL_384499,45154.7057595981
COL_384636,87084.27691052722
COL_384650,37468.25172497613
COL_384670,51196.66225683043
COL_384718,32858.01534736876
COL_384720,199097.9028624452
COL_384721,184639.2726240041
COL_384722,181170.96030165465
COL_384723,178812.7625913062
COL_384724,182725.3103339115
COL_384725,184639.2726240041
COL_384726,178812.7625913062
COL_384727,173237.85875684398
COL_384730,38839.39749686564
COL_384743,39665.46642430198
COL_384801,50905.0462213429
COL_384841,78321.30133324879
COL_384884,51811.72673813631
COL_384916,35082.411852637444
COL_385075,23316.535458804072
COL_385133,51474.317053287785
COL_385148,76599.80520054307
COL_385149,78332.42232155577
COL_385150,145596.8205303758
COL_385159,51595.70882960503
COL_385204,71870.0193199808
COL_385211,34039.65263936928
COL_385220,59544.69105426828
COL_385264,43960.26593690811
COL_385312,44749.25746974205
COL_385327,56161.40277513493
COL_385345,59901.813869113685
COL_385371,34617.77459465923
COL_385388,34706.616015038446
COL_385489,35977.530401071635
COL_385511,31117.85990279826
COL_385541,177290.31856538734
COL_385575,78877.91407443049
COL_385576,61089.60222142675
COL_385683,39230.094746993556
COL_385739,22190.954244656332
COL_385814,34535.37179541083
COL_385828,129287.46992965054
COL_385939,32537.97968728594
COL_386160,69828.15089010943
COL_386195,77848.18270505714
COL_386279,42428.18578986339
COL_386331,34543.85038724018
COL_386767,36499.4260833206
COL_386784,76257.11016600537
COL_386857,43063.453564731186
COL_386871,46517.600861100764
COL_386878,58564.83099759064
COL_386926,46533.91525163849
COL_386954,44877.2710307995
COL_387107,54132.11178428714
COL_387125,28265.37000766173
COL_387135,106019.13382138552
COL_387155,41055.496919978825
COL_387163,45006.64543389725
COL_387211,44816.64974959586
COL_387222,38355.2894572793
COL_387276,28141.09450591802
COL_387277,52807.49101395561
COL_387280,45692.23709348456
COL_387304,32619.32056193648
COL_387357,43699.12253941848
COL_387381,49888.25123044406
COL_387425,88292.20556340076
COL_387426,88292.20556340076
COL_387452,173006.42005649637
COL_387541,207027.62346223876
COL_387600,40083.61599380939
COL_387837,37795.1883106462
COL_387921,29218.446792514842
COL_387922,147012.6820468676
COL_387925,58357.61621672045
COL_387934,26003.426605040167
COL_387935,34698.02542218151
COL_387937,37724.64785026063
COL_387947,29646.710997701866
COL_387952,53555.14816451329
COL_388150,48989.17712001503
COL_388157,31624.594110946073
COL_388176,182205.50191399455
COL_388178,46118.517168662715
COL_388246,54291.30781719496
COL_388315,47089.241217598465
COL_388325,35700.97280737528
COL_388360,47966.210767350734
COL_388403,91720.62832259592
COL_388416,73630.93829311867
COL_388433,46041.07895775518
COL_388447,54669.54687890081
COL_388465,40142.74005346204
COL_388500,38518.72063647157
COL_388505,79244.73877730584
COL_388507,33729.935492231794
COL_388578,77644.41375611216
COL_388589,51444.80512592346
COL_388651,45602.80042443966
COL_388675,32862.04441075076
COL_388732,44279.31211613445
COL_388790,35037.53296904804
COL_388863,40987.330877668224
COL_388911,39869.38853737365
COL_388927,44591.034882987304
COL_388962,52873.38801627486
COL_388964,71889.80670850971
COL_389021,171034.3319113461
COL_389080,40191.807738968666
COL_389139,61679.104150839055
COL_389140,61679.104150839055
COL_389175,46238.50794626544
COL_389176,42634.36928000131
COL_389230,50344.884110074454
COL_389264,66844.66319096765
COL_389373,34772.58726561837
COL_389408,121562.4452614302
COL_389425,39038.31672750457
COL_389438,46910.12074292006
COL_389459,40077.35736820179
COL_389488,75117.183701617
COL_389576,52729.86677369312
COL_389663,33063.55692422577
COL_389787,50865.82913067045
COL_389803,47107.970729500346
COL_389884,62210.12967838942
COL_389891,31858.691867414935
COL_389905,187062.7046541674
COL_390149,48235.46321371424
COL_390150,55448.45565873082
COL_390151,51283.83820422695
COL_390152,42527.05048150214
COL_390176,53307.56949698598
COL_390177,50750.81493384362
COL_390178,50750.81493384362
COL_390179,53417.607593064175
COL_390180,50750.81493384362
COL_390181,50750.81493384362
COL_390237,40848.604847883966
COL_390259,38917.73643108115
COL_390270,47743.65517098859
COL_390312,69110.244811079
COL_390313,78147.29004613806
COL_390320,71612.30274724014
COL_390321,65826.1520145295
COL_390322,65826.1520145295
COL_390390,42264.337469112055
COL_390394,47361.847102162865
COL_390447,34061.666185950984
COL_390474,38189.978332940846
COL_390485,51093.567731377254
COL_390656,40208.957223506695
COL_390675,54609.42989426622
COL_390720,38725.176784685114
COL_390759,38864.99629856473
COL_390760,38864.99629856473
COL_390761,196735.08886484013
COL_391004,41711.5499836123
COL_391012,31896.140748045906
COL_391064,112247.86602303611
COL_391101,65353.53071644713
COL_391115,51139.89314530759
COL_391171,33973.10192748135
COL_391285,51314.7806563546
COL_391330,40713.27353121882
COL_391418,44190.38573724871
COL_391464,34852.57211084507
COL_391466,21780.283811198507
COL_391556,31635.181428461674
COL_391648,26927.583948326945
COL_391650,37587.51424483854
COL_391754,39730.309470153436
COL_392218,65483.17726326901
COL_392243,48247.39549660838
COL_392279,19981.927803876915
COL_392303,34110.63237288559
COL_392497,41442.507204419926
COL_392554,37645.854259377986
COL_392663,36164.00252262435
COL_392737,25965.518247675038
COL_392878,44683.81324655872
COL_392908,44731.19057108963
COL_393015,68947.22599217095
COL_393045,34290.08907383639
COL_393092,66285.29995912735
COL_393145,35888.56179593227
COL_393278,52627.81121441776
COL_393287,25756.049183683986
COL_393363,35171.05879804786
COL_393454,32030.06836667873
COL_393463,32677.22020057707
COL_393493,45893.69221252161
COL_393543,107878.20601278995
COL_393581,44712.32072336672
COL_393625,38047.08387890226
COL_393647,31961.172473734747
COL_393648,56776.54078260863
COL_393761,39725.85784481443
COL_393770,129705.86233370358
COL_393784,107221.68597366853
COL_393830,88104.50905669601
COL_393834,88104.50905669601
COL_393843,79049.38405308535
COL_393924,37560.17912817104
COL_393930,48588.00775307138
COL_393931,47639.81457028176
COL_393953,33095.1284795287
COL_394142,70238.85952990157
COL_394224,202456.29849275434
COL_394448,66193.44013430065
COL_394726,39538.48350144399
COL_394737,57579.84805274025
COL_394738,23363.76116108553
COL_394764,155067.5118130832
COL_394777,37988.313433488474
COL_394783,24359.95276551795
COL_394811,71561.54980568307
COL_394849,37822.80938901276
COL_394857,63206.640321539715
COL_394922,26858.035087338798
COL_394988,45481.701196032605
COL_395063,57622.16182172291
COL_395135,31671.770801288494
COL_395184,61452.25095140256
COL_395191,31909.77372560047
COL_395196,55963.90099898332
COL_395197,48795.71855426172
COL_395209,48987.52532159574
COL_395214,48918.54274801106
COL_395226,29268.61737153748
COL_395281,184681.51940924453
COL_395296,27095.881549524325
COL_395344,34038.77442224079
COL_395573,57061.46209237939
COL_395574,69115.40955607896
COL_395608,41531.61030268927
COL_395713,32230.27846286272
COL_395714,38658.638835789054
COL_395715,36019.13920990365
COL_395717,42342.402149017355
COL_395718,45504.266391384685
COL_395771,39102.23477488354
COL_395816,258649.93020582202
COL_395841,38782.66733215195
COL_395898,52336.73036287388
COL_395904,58296.49662767073
COL_395929,51399.496535582366
COL_396047,116335.3205164732
COL_396072,75627.08400857428
COL_396104,216848.72597383126
COL_396114,35599.92182033155
COL_396161,30615.37615461318
COL_396162,31823.435648713184
COL_396197,38155.25313507421
COL_396213,38902.83565926347
COL_396366,32647.997906939767
COL_396368,19711.835081312747
COL_396373,34357.23593539224
COL_396385,34008.16511003928
COL_396389,80291.61007105123
COL_396399,40192.96252572669
COL_396434,59857.08576781329
COL_396522,63929.77838782717
COL_396536,39234.25796868388
COL_396544,54912.384750306905
COL_396605,55076.03469913956
COL_396766,41009.30812561896
COL_396828,41901.43869975212
COL_396833,32916.682960907136
COL_396838,39290.528775521314
COL_396937,51900.71561890102
COL_396959,28207.370189595847
COL_396960,47320.84768611935
COL_396961,35397.54985440066
COL_396975,46022.95557769427
COL_397004,43729.22250208526
COL_397068,49912.39976947808
COL_397220,31518.7019140008
COL_397251,48718.44246508017
COL_397387,29254.252504350447
COL_397408,151133.80238502403
COL_397515,507376.1627655775
COL_397613,39599.12527261944
COL_397736,38736.88405207538
COL_397747,40010.91561829881
COL_397860,46312.203050864526
COL_397875,22242.604729403312
COL_397928,52074.17074171092
COL_398072,40744.58747917057
COL_398073,44374.57964435029
COL_398193,55667.36507566929
COL_398230,45987.66776253377
COL_398232,125362.80573933123
COL_398238,67413.94373356516
COL_398375,37896.992213621896
COL_398381,38986.57747913395
COL_398395,34911.272712102684
COL_398412,38540.82756498918
COL_398466,43127.604988897896
COL_398494,33720.27989780372
COL_398545,49962.90243923148
COL_398781,41828.236529194975
COL_398819,60908.11155361478
COL_398836,54253.407264696936
COL_398868,129287.46992965054
COL_398879,30593.395032807817
COL_398902,41052.96274348585
COL_398904,51866.50637035934
COL_399019,35665.60859326607
COL_399049,54249.05644161645
COL_399059,51019.55747376378
COL_399127,58736.1094920978
COL_399459,76058.8767578398
COL_399529,35336.32300404666
COL_399530,28683.295734707277
COL_399886,66523.71133416668
COL_399931,44818.42473685471
COL_400024,86018.0636310391
COL_400104,61205.6397958332
COL_400156,43399.14269456265
COL_400161,42123.12467484208
COL_400207,30191.6070886834
COL_400215,40706.135074237376
COL_400271,47886.62364079224
COL_400272,46587.01626572512
COL_400380,42433.2453751063
COL_400422,22956.222216912243
COL_400487,64402.22930630526
COL_400545,45522.895442691246
COL_400546,44164.689164613905
COL_400549,66916.28210025986
COL_400554,44948.78368140921
COL_400610,42021.14808091537
COL_400630,44928.174934657785
COL_400640,60300.553780750415
COL_400645,56945.68250640073
COL_400652,39753.79905659445
COL_400802,50178.097369935036
COL_400811,71082.13985426979
COL_400840,59308.81554628507
COL_400904,64508.92552853798
COL_400940,248955.274226622
COL_401007,56643.375481945295
COL_401013,35594.92828186889
COL_401269,42895.989023887174
COL_401392,1108423.1717512165
COL_401419,78382.58630556613
COL_401547,22723.972550934737
COL_401587,52885.97423028694
COL_401661,43858.80438668575
COL_401705,45702.207573255066
COL_401767,32939.48872261934
COL_401797,45836.19859053243
COL_401868,43379.76332242239
COL_402016,30932.596649319174
COL_402348,27546.62260316862
COL_402421,38127.43547747981
COL_402474,41374.95581318048
COL_402475,123309.52550920066
COL_402507,28895.716966639913
COL_402530,54134.31742985314
COL_402555,39513.61988901021
COL_402739,108001.59492533967
COL_402789,41413.99061014155
COL_402795,39996.332915716215
COL_402894,29341.26690184374
COL_402928,64356.96633480062
COL_402934,71221.45449198317
COL_402936,60352.123925243846
COL_402957,53006.355340281174
COL_403052,54536.389369246725
COL_403101,67469.35427584789
COL_403137,44864.579163428156
COL_403139,41508.25410206998
COL_403160,41219.94938291754
COL_403161,45815.962753654094
COL_403162,41471.184580244866
COL_403165,33634.11011625071
COL_403242,52094.30345685257
COL_403418,35193.06666107318
COL_403560,63618.12523112193
COL_403564,45692.36437186538
COL_403610,38012.508674681034
COL_403634,44224.14186781905
COL_403737,53612.75085712072
COL_403848,50875.40772737985
COL_403854,53465.71697703422
COL_403937,44418.660792604904
COL_404130,168045.67881607055
COL_404143,55182.676064869884
COL_404183,43872.56280015855
COL_404215,67979.49337910848
COL_404333,67620.0492634718
COL_404345,53886.65976923239
COL_404438,72849.68341613734
COL_404439,41788.27961912709
COL_404491,248442.22261803845
COL_404576,41818.92371149058
COL_404620,37081.184923359426
COL_404651,26707.02338002866
COL_404736,33783.42717299926
COL_404745,47265.457941663444
COL_404784,43950.9659046297
COL_404872,30167.84244177152
COL_405059,42247.99453526481
COL_405127,29795.708188374232
COL_405143,68968.3471221585
COL_405156,43419.961644240255
COL_405235,31730.147897907398
COL_405303,36665.26483942374
COL_405345,36859.69633540629
COL_405398,37494.39735379135
COL_405399,58088.4315659926
COL_405507,37455.9595176376
COL_405529,43964.139999929015
COL_405658,38901.77017317187
COL_405666,38835.73931860469
COL_405711,31114.031314333246
COL_405811,26838.540672478553
COL_405951,48657.572109228655
